name,id,waterbody,month,year,Lat,Long,type,turbidity,SAL,WT
P20 Peenemuende s.,111032085,Peenestrom,12,2010,54.121,13.773,Coast,0.7,2.77222222222222,3.92857142857143
P42 Wolgast s.,111034208,Peenestrom,12,2010,54.023358,13.760763,Coast,0.64375,1.92777777777778,3.675
P48 Lassan,111034806,Peenestrom,12,2010,53.96667,13.891671,Coast,0.635714285714286,0.733333333333333,3.22857142857143
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,12,2010,54.20333,13.905002,Coast,1.96666666666667,6.61875,4.59722222222222
RB2 Vitte oe.,112190202,Vitter Bodden,12,2010,54.57,13.131672,Coast,1.525,8.075,3.24
RB3 Bugspitze s.,112190309,Rassower Strom,12,2010,54.55333,13.178332,Coast,1.4,7.73333333333333,3.72428571428571
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,12,2010,54.56333,13.293332,Coast,1.2,7.63333333333333,3.68571428571429
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,12,2010,54.54333,13.426672,Coast,0.966666666666667,7.48333333333333,3.48166666666667
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,12,2010,54.50667,13.490002,Coast,1,7.46666666666667,3.716
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,12,2010,54.43167,13.491672,Coast,0.45,4.91111111111111,2.95714285714286
RB1 Schaprode w.,112400185,Schaproder Bodden,12,2010,54.515,13.125002,Coast,1.74285714285714,8.0125,3.24
DB1 Pramort,103050101,Barther Fahrwasser,1,2011,54.42,12.926671,Coast,0.577142857142857,7.4,3
DB2 Sundische Wiese,103050208,Grabow,1,2011,54.39167,12.838331,Coast,0.6375,6.51818181818182,2.96666666666667
DB6 Barth oe.,103050603,Barther Bodden,1,2011,54.395001,12.750001,Coast,0.366666666666667,5.08181818181818,2.85833333333333
DB10 Bodstedt n.,103051008,Bodstedter Bodden,1,2011,54.395001,12.623331,Coast,0.4,3.81363636363636,3.09090909090909
DB16 Saal nw.,103051606,Saaler Bodden,1,2011,54.335001,12.448331,Coast,0.2375,2.10909090909091,3.04
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,1,2011,54.40167,13.105001,Coast,1.15,7.56875,2.56989583333333
GS Gellenstrom Hiddensee w.,103070503,Prerowbucht,1,2011,54.51167,13.050002,Coast,2.65,9.18125,3.601
GB2 I.Vilm s.,105010285,Greifswalder Bodden,1,2011,54.26667,13.516671,Coast,1.1,6.3375,2.63181818181818
GB3 Daenische Wiek n.,105010306,Daenische Wiek,1,2011,54.15,13.483331,Coast,0.875,6.28125,2.51
GB7 Struck,105010701,Greifswalder Bodden,1,2011,54.20667,13.653331,Coast,1,6.30625,2.78181818181818
GB19 Zentralbereich,105011907,Greifswalder Bodden,1,2011,54.20667,13.566671,Coast,1,6.38888888888889,2.64
S66 Stralsund,109016609,Andershofer Bucht,1,2011,54.28667,13.131671,Coast,0.866666666666667,6.725,2.61916666666667
GB10 Ruden s.,111021001,Greifswalder Bodden,1,2011,54.18833,13.775001,Coast,0.933333333333333,5.1125,2.78545454545455
AW1 Trockenort,111030108,Achterwasser,1,2011,54.01667,13.958331,Coast,0.335714285714286,1.05555555555556,2.74
P20 Peenemuende s.,111032085,Peenestrom,1,2011,54.121,13.773,Coast,0.46875,3.225,2.86666666666667
P42 Wolgast s.,111034208,Peenestrom,1,2011,54.023358,13.760763,Coast,0.5,1.77222222222222,2.37916666666667
P48 Lassan,111034806,Peenestrom,1,2011,53.96667,13.891671,Coast,0.485714285714286,0.622222222222222,2.61818181818182
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,1,2011,54.20333,13.905002,Coast,1.94,6.5,0.56
RB2 Vitte oe.,112190202,Vitter Bodden,1,2011,54.57,13.131672,Coast,1.34444444444444,8.22777777777778,3.06
RB3 Bugspitze s.,112190309,Rassower Strom,1,2011,54.55333,13.178332,Coast,1.5,8.0375,3.78857142857143
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,1,2011,54.56333,13.293332,Coast,1,7.2625,3.42428571428571
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,1,2011,54.54333,13.426672,Coast,0.9,6.65,3.08428571428571
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,1,2011,54.50667,13.490002,Coast,0.8,6.625,3.08571428571429
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,1,2011,54.43167,13.491672,Coast,0.4,3.85,2.8375
RB1 Schaprode w.,112400185,Schaproder Bodden,1,2011,54.515,13.125002,Coast,1.44444444444444,7.91111111111111,3.025
DB1 Pramort,103050101,Barther Fahrwasser,2,2011,54.42,12.926671,Coast,0.577142857142857,7.8,3.2
DB2 Sundische Wiese,103050208,Grabow,2,2011,54.39167,12.838331,Coast,0.6375,3.7,3.8
DB6 Barth oe.,103050603,Barther Bodden,2,2011,54.395001,12.750001,Coast,0.366666666666667,2.6,3.8
DB10 Bodstedt n.,103051008,Bodstedter Bodden,2,2011,54.395001,12.623331,Coast,0.4,2.1,3.55
DB16 Saal nw.,103051606,Saaler Bodden,2,2011,54.335001,12.448331,Coast,0.2375,2,3.3
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,2,2011,54.40167,13.105001,Coast,1.15,7.56875,1.63333333333333
GS Gellenstrom Hiddensee w.,103070503,Prerowbucht,2,2011,54.51167,13.050002,Coast,2.65,9.18125,3.34
GB2 I.Vilm s.,105010285,Greifswalder Bodden,2,2011,54.26667,13.516671,Coast,1.1,6.3375,1.66
GB3 Daenische Wiek n.,105010306,Daenische Wiek,2,2011,54.15,13.483331,Coast,0.875,6.28125,1.523
GB7 Struck,105010701,Greifswalder Bodden,2,2011,54.20667,13.653331,Coast,1,6.30625,1.38571428571429
GB19 Zentralbereich,105011907,Greifswalder Bodden,2,2011,54.20667,13.566671,Coast,1,6.1,-0.32
S66 Stralsund,109016609,Andershofer Bucht,2,2011,54.28667,13.131671,Coast,0.866666666666667,6.725,1.57285714285714
GB10 Ruden s.,111021001,Greifswalder Bodden,2,2011,54.18833,13.775001,Coast,0.933333333333333,5.1125,1.781
AW1 Trockenort,111030108,Achterwasser,2,2011,54.01667,13.958331,Coast,0.335714285714286,0.7,3.3
P20 Peenemuende s.,111032085,Peenestrom,2,2011,54.121,13.773,Coast,0.46875,0.5,4.05
P42 Wolgast s.,111034208,Peenestrom,2,2011,54.023358,13.760763,Coast,0.5,0.5,4.75
P48 Lassan,111034806,Peenestrom,2,2011,53.96667,13.891671,Coast,0.485714285714286,0.4,4.9
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,2,2011,54.20333,13.905002,Coast,1.94,7.2,1.8
RB2 Vitte oe.,112190202,Vitter Bodden,2,2011,54.57,13.131672,Coast,1.34444444444444,8.22777777777778,2.65
RB3 Bugspitze s.,112190309,Rassower Strom,2,2011,54.55333,13.178332,Coast,1.5,8.0375,1.88571428571429
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,2,2011,54.56333,13.293332,Coast,1,7.2625,1.81714285714286
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,2,2011,54.54333,13.426672,Coast,0.9,6.65,1.815
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,2,2011,54.50667,13.490002,Coast,0.8,6.625,1.88333333333333
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,2,2011,54.43167,13.491672,Coast,0.4,3.85,3.775
RB1 Schaprode w.,112400185,Schaproder Bodden,2,2011,54.515,13.125002,Coast,1.44444444444444,7.91111111111111,2.65833333333333
DB1 Pramort,103050101,Barther Fahrwasser,3,2011,54.42,12.926671,Coast,0.577142857142857,5.7,4.7
DB2 Sundische Wiese,103050208,Grabow,3,2011,54.39167,12.838331,Coast,0.6375,5.7,5.1
DB6 Barth oe.,103050603,Barther Bodden,3,2011,54.395001,12.750001,Coast,0.366666666666667,4.4,5.3
DB10 Bodstedt n.,103051008,Bodstedter Bodden,3,2011,54.395001,12.623331,Coast,0.4,3.1,6.25
DB16 Saal nw.,103051606,Saaler Bodden,3,2011,54.335001,12.448331,Coast,0.2375,2.1,5
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,3,2011,54.40167,13.105001,Coast,1.15,6.1,2.465
GS Gellenstrom Hiddensee w.,103070503,Prerowbucht,3,2011,54.51167,13.050002,Coast,2.65,11,0.72
GB2 I.Vilm s.,105010285,Greifswalder Bodden,3,2011,54.26667,13.516671,Coast,1.1,6.1,1.795
GB3 Daenische Wiek n.,105010306,Daenische Wiek,3,2011,54.15,13.483331,Coast,0.875,6,2.215
GB7 Struck,105010701,Greifswalder Bodden,3,2011,54.20667,13.653331,Coast,1,6.1,2.14
GB19 Zentralbereich,105011907,Greifswalder Bodden,3,2011,54.20667,13.566671,Coast,1,6.1,1.865
S66 Stralsund,109016609,Andershofer Bucht,3,2011,54.28667,13.131671,Coast,0.866666666666667,6.2,2.82
GB10 Ruden s.,111021001,Greifswalder Bodden,3,2011,54.18833,13.775001,Coast,0.933333333333333,4.1,2.935
AW1 Trockenort,111030108,Achterwasser,3,2011,54.01667,13.958331,Coast,0.335714285714286,1.05555555555556,5.40714285714286
P20 Peenemuende s.,111032085,Peenestrom,3,2011,54.121,13.773,Coast,0.46875,3.225,5.01785714285714
P42 Wolgast s.,111034208,Peenestrom,3,2011,54.023358,13.760763,Coast,0.5,1.77222222222222,5.40892857142857
P48 Lassan,111034806,Peenestrom,3,2011,53.96667,13.891671,Coast,0.485714285714286,0.622222222222222,5.60357142857143
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,3,2011,54.20333,13.905002,Coast,1.94,6,1.695
RB2 Vitte oe.,112190202,Vitter Bodden,3,2011,54.57,13.131672,Coast,1.34444444444444,7.4,6.4
RB3 Bugspitze s.,112190309,Rassower Strom,3,2011,54.55333,13.178332,Coast,1.5,7.85,3.01
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,3,2011,54.56333,13.293332,Coast,1,7.6,3.47
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,3,2011,54.54333,13.426672,Coast,0.9,6.7,2.245
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,3,2011,54.50667,13.490002,Coast,0.8,6.6,1.935
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,3,2011,54.43167,13.491672,Coast,0.4,3.9,3.1
RB1 Schaprode w.,112400185,Schaproder Bodden,3,2011,54.515,13.125002,Coast,1.44444444444444,7.4,6.3
DB1 Pramort,103050101,Barther Fahrwasser,4,2011,54.42,12.926671,Coast,0.577142857142857,8.7,14.3
DB2 Sundische Wiese,103050208,Grabow,4,2011,54.39167,12.838331,Coast,0.6375,8.2,14.2
DB6 Barth oe.,103050603,Barther Bodden,4,2011,54.395001,12.750001,Coast,0.366666666666667,6.9,14.3
DB10 Bodstedt n.,103051008,Bodstedter Bodden,4,2011,54.395001,12.623331,Coast,0.4,4.6,14.45
DB16 Saal nw.,103051606,Saaler Bodden,4,2011,54.335001,12.448331,Coast,0.2375,2.1,13.9
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,4,2011,54.40167,13.105001,Coast,1.15,9.85,9.645
GS Gellenstrom Hiddensee w.,103070503,Prerowbucht,4,2011,54.51167,13.050002,Coast,2.65,10.8,7.915
GB2 I.Vilm s.,105010285,Greifswalder Bodden,4,2011,54.26667,13.516671,Coast,1.1,6.25,7.67
GB3 Daenische Wiek n.,105010306,Daenische Wiek,4,2011,54.15,13.483331,Coast,0.875,6.35,7.895
GB7 Struck,105010701,Greifswalder Bodden,4,2011,54.20667,13.653331,Coast,1,6.15,8.13
GB19 Zentralbereich,105011907,Greifswalder Bodden,4,2011,54.20667,13.566671,Coast,1,6.35,7.825
S66 Stralsund,109016609,Andershofer Bucht,4,2011,54.28667,13.131671,Coast,0.866666666666667,8,9
GB10 Ruden s.,111021001,Greifswalder Bodden,4,2011,54.18833,13.775001,Coast,0.933333333333333,6.4,7.765
AW1 Trockenort,111030108,Achterwasser,4,2011,54.01667,13.958331,Coast,0.335714285714286,1.8,10.5
P20 Peenemuende s.,111032085,Peenestrom,4,2011,54.121,13.773,Coast,0.46875,5.2,9.75
P42 Wolgast s.,111034208,Peenestrom,4,2011,54.023358,13.760763,Coast,0.5,3.65,10.525
P48 Lassan,111034806,Peenestrom,4,2011,53.96667,13.891671,Coast,0.485714285714286,0.9,10.9
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,4,2011,54.20333,13.905002,Coast,1.94,7.05,4.925
RB2 Vitte oe.,112190202,Vitter Bodden,4,2011,54.57,13.131672,Coast,1.34444444444444,8.8,10.8
RB3 Bugspitze s.,112190309,Rassower Strom,4,2011,54.55333,13.178332,Coast,1.5,8.35,9.585
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,4,2011,54.56333,13.293332,Coast,1,7.5,10.43
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,4,2011,54.54333,13.426672,Coast,0.9,6.7,9.585
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,4,2011,54.50667,13.490002,Coast,0.8,6.65,9.72
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,4,2011,54.43167,13.491672,Coast,0.4,4,10.2
RB1 Schaprode w.,112400185,Schaproder Bodden,4,2011,54.515,13.125002,Coast,1.44444444444444,8.5,11.1
DB1 Pramort,103050101,Barther Fahrwasser,5,2011,54.42,12.926671,Coast,0.577142857142857,7.6,15
DB2 Sundische Wiese,103050208,Grabow,5,2011,54.39167,12.838331,Coast,0.6375,7.6,15.1
DB6 Barth oe.,103050603,Barther Bodden,5,2011,54.395001,12.750001,Coast,0.366666666666667,6.3,15.6
DB10 Bodstedt n.,103051008,Bodstedter Bodden,5,2011,54.395001,12.623331,Coast,0.4,4.6,17.35
DB16 Saal nw.,103051606,Saaler Bodden,5,2011,54.335001,12.448331,Coast,0.2375,2.5,16.2
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,5,2011,54.40167,13.105001,Coast,1.15,7.2,13.88
GS Gellenstrom Hiddensee w.,103070503,Prerowbucht,5,2011,54.51167,13.050002,Coast,2.65,7.6,10.24
GB2 I.Vilm s.,105010285,Greifswalder Bodden,5,2011,54.26667,13.516671,Coast,1.1,6.3,10.52
GB3 Daenische Wiek n.,105010306,Daenische Wiek,5,2011,54.15,13.483331,Coast,0.875,6,10.44
GB7 Struck,105010701,Greifswalder Bodden,5,2011,54.20667,13.653331,Coast,1,6.2,10.875
GB19 Zentralbereich,105011907,Greifswalder Bodden,5,2011,54.20667,13.566671,Coast,1,6.2,10.735
S66 Stralsund,109016609,Andershofer Bucht,5,2011,54.28667,13.131671,Coast,0.866666666666667,6.2,11.07
GB10 Ruden s.,111021001,Greifswalder Bodden,5,2011,54.18833,13.775001,Coast,0.933333333333333,5.15,9.55
AW1 Trockenort,111030108,Achterwasser,5,2011,54.01667,13.958331,Coast,0.335714285714286,0.8,17
P20 Peenemuende s.,111032085,Peenestrom,5,2011,54.121,13.773,Coast,0.46875,4.2,15.95
P42 Wolgast s.,111034208,Peenestrom,5,2011,54.023358,13.760763,Coast,0.5,0.6,17.9
P48 Lassan,111034806,Peenestrom,5,2011,53.96667,13.891671,Coast,0.485714285714286,0.3,17.6
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,5,2011,54.20333,13.905002,Coast,1.94,5.85,9.375
RB2 Vitte oe.,112190202,Vitter Bodden,5,2011,54.57,13.131672,Coast,1.34444444444444,8.8,17.6
RB3 Bugspitze s.,112190309,Rassower Strom,5,2011,54.55333,13.178332,Coast,1.5,7.95,14.41
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,5,2011,54.56333,13.293332,Coast,1,7.5,13.87
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,5,2011,54.54333,13.426672,Coast,0.9,6.65,13.945
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,5,2011,54.50667,13.490002,Coast,0.8,6.7,13.98
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,5,2011,54.43167,13.491672,Coast,0.4,4.1,17.7
RB1 Schaprode w.,112400185,Schaproder Bodden,5,2011,54.515,13.125002,Coast,1.44444444444444,7.9,17.2
DB1 Pramort,103050101,Barther Fahrwasser,6,2011,54.42,12.926671,Coast,0.577142857142857,8.4,20.1
DB2 Sundische Wiese,103050208,Grabow,6,2011,54.39167,12.838331,Coast,0.6375,7.6,19.9
DB6 Barth oe.,103050603,Barther Bodden,6,2011,54.395001,12.750001,Coast,0.366666666666667,6.6,19.9
DB10 Bodstedt n.,103051008,Bodstedter Bodden,6,2011,54.395001,12.623331,Coast,0.4,5.25,20.05
DB16 Saal nw.,103051606,Saaler Bodden,6,2011,54.335001,12.448331,Coast,0.2375,2.7,20.2
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,6,2011,54.40167,13.105001,Coast,1.15,7.56875,16.8279166666667
GS Gellenstrom Hiddensee w.,103070503,Prerowbucht,6,2011,54.51167,13.050002,Coast,2.65,9.18125,14.576
GB2 I.Vilm s.,105010285,Greifswalder Bodden,6,2011,54.26667,13.516671,Coast,1.1,6.3375,17.6170833333333
GB3 Daenische Wiek n.,105010306,Daenische Wiek,6,2011,54.15,13.483331,Coast,0.875,6.28125,17.7202272727273
GB7 Struck,105010701,Greifswalder Bodden,6,2011,54.20667,13.653331,Coast,1,6.30625,17.2367424242424
GB19 Zentralbereich,105011907,Greifswalder Bodden,6,2011,54.20667,13.566671,Coast,1,6.38888888888889,17.5202083333333
S66 Stralsund,109016609,Andershofer Bucht,6,2011,54.28667,13.131671,Coast,0.866666666666667,6.725,17.9095454545455
GB10 Ruden s.,111021001,Greifswalder Bodden,6,2011,54.18833,13.775001,Coast,0.933333333333333,5.1125,17.0961363636364
AW1 Trockenort,111030108,Achterwasser,6,2011,54.01667,13.958331,Coast,0.335714285714286,0.7,18
P20 Peenemuende s.,111032085,Peenestrom,6,2011,54.121,13.773,Coast,0.46875,3.1,18.4
P42 Wolgast s.,111034208,Peenestrom,6,2011,54.023358,13.760763,Coast,0.5,0.9,18.45
P48 Lassan,111034806,Peenestrom,6,2011,53.96667,13.891671,Coast,0.485714285714286,0.3,19.4
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,6,2011,54.20333,13.905002,Coast,1.94,6.69444444444444,15.71
RB2 Vitte oe.,112190202,Vitter Bodden,6,2011,54.57,13.131672,Coast,1.34444444444444,8.6,18.4
RB3 Bugspitze s.,112190309,Rassower Strom,6,2011,54.55333,13.178332,Coast,1.5,8.0375,17.4042857142857
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,6,2011,54.56333,13.293332,Coast,1,7.2625,18.6078571428571
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,6,2011,54.54333,13.426672,Coast,0.9,6.65,18.3957142857143
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,6,2011,54.50667,13.490002,Coast,0.8,6.625,18.0610714285714
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,6,2011,54.43167,13.491672,Coast,0.4,4.2,19.9
RB1 Schaprode w.,112400185,Schaproder Bodden,6,2011,54.515,13.125002,Coast,1.44444444444444,8.2,18
DB1 Pramort,103050101,Barther Fahrwasser,7,2011,54.42,12.926671,Coast,0.577142857142857,9.8,17.1
DB2 Sundische Wiese,103050208,Grabow,7,2011,54.39167,12.838331,Coast,0.6375,8.3,17.3
DB6 Barth oe.,103050603,Barther Bodden,7,2011,54.395001,12.750001,Coast,0.366666666666667,7.6,17.9
DB10 Bodstedt n.,103051008,Bodstedter Bodden,7,2011,54.395001,12.623331,Coast,0.4,6,19.8
DB16 Saal nw.,103051606,Saaler Bodden,7,2011,54.335001,12.448331,Coast,0.2375,3.2,21
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,7,2011,54.40167,13.105001,Coast,1.15,9.1,16.715
GS Gellenstrom Hiddensee w.,103070503,Prerowbucht,7,2011,54.51167,13.050002,Coast,2.65,9.3,15.72
GB2 I.Vilm s.,105010285,Greifswalder Bodden,7,2011,54.26667,13.516671,Coast,1.1,6.3,18.835
GB3 Daenische Wiek n.,105010306,Daenische Wiek,7,2011,54.15,13.483331,Coast,0.875,6.4,18.81
GB7 Struck,105010701,Greifswalder Bodden,7,2011,54.20667,13.653331,Coast,1,6.1,18.72
GB19 Zentralbereich,105011907,Greifswalder Bodden,7,2011,54.20667,13.566671,Coast,1,6.4,18.84
S66 Stralsund,109016609,Andershofer Bucht,7,2011,54.28667,13.131671,Coast,0.866666666666667,6.6,19.14
GB10 Ruden s.,111021001,Greifswalder Bodden,7,2011,54.18833,13.775001,Coast,0.933333333333333,4.55,18.63
AW1 Trockenort,111030108,Achterwasser,7,2011,54.01667,13.958331,Coast,0.335714285714286,1.1,19.2
P20 Peenemuende s.,111032085,Peenestrom,7,2011,54.121,13.773,Coast,0.46875,4.25,17.15
P42 Wolgast s.,111034208,Peenestrom,7,2011,54.023358,13.760763,Coast,0.5,2.45,17.45
P48 Lassan,111034806,Peenestrom,7,2011,53.96667,13.891671,Coast,0.485714285714286,0.5,17.9
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,7,2011,54.20333,13.905002,Coast,1.94,6.6,18.32
RB2 Vitte oe.,112190202,Vitter Bodden,7,2011,54.57,13.131672,Coast,1.34444444444444,8,17.2
RB3 Bugspitze s.,112190309,Rassower Strom,7,2011,54.55333,13.178332,Coast,1.5,8.25,17.88
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,7,2011,54.56333,13.293332,Coast,1,7.5,18.95
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,7,2011,54.54333,13.426672,Coast,0.9,7,18.795
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,7,2011,54.50667,13.490002,Coast,0.8,6.9,18.58
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,7,2011,54.43167,13.491672,Coast,0.4,4.1,16.5
RB1 Schaprode w.,112400185,Schaproder Bodden,7,2011,54.515,13.125002,Coast,1.44444444444444,8,16.9
DB1 Pramort,103050101,Barther Fahrwasser,8,2011,54.42,12.926671,Coast,0.577142857142857,5.7,20.2
DB2 Sundische Wiese,103050208,Grabow,8,2011,54.39167,12.838331,Coast,0.6375,5.5,20.2
DB6 Barth oe.,103050603,Barther Bodden,8,2011,54.395001,12.750001,Coast,0.366666666666667,2.6,20.4
DB10 Bodstedt n.,103051008,Bodstedter Bodden,8,2011,54.395001,12.623331,Coast,0.4,3.4,20.3
DB16 Saal nw.,103051606,Saaler Bodden,8,2011,54.335001,12.448331,Coast,0.2375,2.4,19.6
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,8,2011,54.40167,13.105001,Coast,1.15,8.15,17.205
GS Gellenstrom Hiddensee w.,103070503,Prerowbucht,8,2011,54.51167,13.050002,Coast,2.65,8.2,16.165
GB2 I.Vilm s.,105010285,Greifswalder Bodden,8,2011,54.26667,13.516671,Coast,1.1,6.1,17.89
GB3 Daenische Wiek n.,105010306,Daenische Wiek,8,2011,54.15,13.483331,Coast,0.875,6,18.15
GB7 Struck,105010701,Greifswalder Bodden,8,2011,54.20667,13.653331,Coast,1,6.1,17.97
GB19 Zentralbereich,105011907,Greifswalder Bodden,8,2011,54.20667,13.566671,Coast,1,6.2,18
S66 Stralsund,109016609,Andershofer Bucht,8,2011,54.28667,13.131671,Coast,0.866666666666667,6.8,18
GB10 Ruden s.,111021001,Greifswalder Bodden,8,2011,54.18833,13.775001,Coast,0.933333333333333,4.4,17.965
AW1 Trockenort,111030108,Achterwasser,8,2011,54.01667,13.958331,Coast,0.335714285714286,1,17
P20 Peenemuende s.,111032085,Peenestrom,8,2011,54.121,13.773,Coast,0.46875,0.5,17.8
P42 Wolgast s.,111034208,Peenestrom,8,2011,54.023358,13.760763,Coast,0.5,0.5,17.1
P48 Lassan,111034806,Peenestrom,8,2011,53.96667,13.891671,Coast,0.485714285714286,0.5,17.2
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,8,2011,54.20333,13.905002,Coast,1.94,6.95,16.85
RB2 Vitte oe.,112190202,Vitter Bodden,8,2011,54.57,13.131672,Coast,1.34444444444444,7.6,16.6
RB3 Bugspitze s.,112190309,Rassower Strom,8,2011,54.55333,13.178332,Coast,1.5,7.7,18.355
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,8,2011,54.56333,13.293332,Coast,1,7,19.37
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,8,2011,54.54333,13.426672,Coast,0.9,6.75,18.44
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,8,2011,54.50667,13.490002,Coast,0.8,6.65,18.125
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,8,2011,54.43167,13.491672,Coast,0.4,3.7,18.7
RB1 Schaprode w.,112400185,Schaproder Bodden,8,2011,54.515,13.125002,Coast,1.44444444444444,7.3,16.6
DB1 Pramort,103050101,Barther Fahrwasser,9,2011,54.42,12.926671,Coast,0.577142857142857,4,17.4
DB2 Sundische Wiese,103050208,Grabow,9,2011,54.39167,12.838331,Coast,0.6375,4.4,17
DB6 Barth oe.,103050603,Barther Bodden,9,2011,54.395001,12.750001,Coast,0.366666666666667,2.2,17.2
DB10 Bodstedt n.,103051008,Bodstedter Bodden,9,2011,54.395001,12.623331,Coast,0.4,1.9,18.2
DB16 Saal nw.,103051606,Saaler Bodden,9,2011,54.335001,12.448331,Coast,0.2375,1.4,17.7
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,9,2011,54.40167,13.105001,Coast,1.15,6.75,17.43
GS Gellenstrom Hiddensee w.,103070503,Prerowbucht,9,2011,54.51167,13.050002,Coast,2.65,8.15,16.555
GB2 I.Vilm s.,105010285,Greifswalder Bodden,9,2011,54.26667,13.516671,Coast,1.1,6.35,16.75
GB3 Daenische Wiek n.,105010306,Daenische Wiek,9,2011,54.15,13.483331,Coast,0.875,6.2,17.065
GB7 Struck,105010701,Greifswalder Bodden,9,2011,54.20667,13.653331,Coast,1,6.4,16.88
GB19 Zentralbereich,105011907,Greifswalder Bodden,9,2011,54.20667,13.566671,Coast,1,6.35,16.745
S66 Stralsund,109016609,Andershofer Bucht,9,2011,54.28667,13.131671,Coast,0.866666666666667,6.6,16.68
GB10 Ruden s.,111021001,Greifswalder Bodden,9,2011,54.18833,13.775001,Coast,0.933333333333333,5.3,17.04
AW1 Trockenort,111030108,Achterwasser,9,2011,54.01667,13.958331,Coast,0.335714285714286,0.9,16
P20 Peenemuende s.,111032085,Peenestrom,9,2011,54.121,13.773,Coast,0.46875,2.5,15.5
